Species	metabolites	activity	Ref. #	KEGG_ID	STRING_name_compact	Score	Stringdb	taxon_id	MolecularWeight	LogP	HBD	HBA
Streptococcus pasteurianus	Urea	Consumption (import) (-)	563	C00086	Streptococcus pasteurianus	100	v12	981540	60.056	-0.9762000000000002	2.0	1.0
Streptococcus urinalis	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	728	C00216	Streptococcus urinalis	100	v12	764291	150.13	-2.5823	4.0	5.0
Streptococcus urinalis	D-Mannitol (Mannitol)	Consumption (import) (-)	728	C00392	Streptococcus urinalis	100	v12	764291	182.17200000000005	-3.5853999999999986	6.0	6.0
Streptococcus urinalis	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	728	C00794	Streptococcus urinalis	100	v12	764291	182.17200000000005	-3.5853999999999986	6.0	6.0
Streptococcus urinalis	D-Tagatose	Consumption (import) (-)	728	C00795	Streptococcus urinalis	100	v12	764291	180.156	-3.2198	5.0	6.0
Streptococcus urinalis	Glycerol	Consumption (import) (-)	728	C00116	Streptococcus urinalis	100	v12	764291	92.094	-1.6681	3.0	3.0
Streptococcus urinalis	L-Sorbose (Sorbose)	Consumption (import) (-)	728	C00247	Streptococcus urinalis	100	v12	764291	180.156	-3.2198	5.0	6.0
Streptococcus urinalis	Lactose	Consumption (import) (-)	728	C00243	Streptococcus urinalis	100	v12	764291	342.2970000000001	-5.397199999999993	8.0	11.0
Streptococcus urinalis	Melibiose	Consumption (import) (-)	728	C05402	Streptococcus urinalis	100	v12	764291	342.297	-5.397199999999993	8.0	11.0
Streptococcus urinalis	Pyruvate	Consumption (import) (-)	728	C00022	Streptococcus urinalis	100	v12	764291	88.062	-0.3400000000000001	1.0	2.0
Streptococcus urinalis	Raffinose	Consumption (import) (-)	728	C00492	Streptococcus urinalis	100	v12	764291	504.43800000000016	-7.571399999999989	11.0	16.0
Succinispira mobilis	Urea	Consumption (import) (-)	566	C00086	Succinispira mobilis	100	v12	1069080	60.056	-0.9762000000000002	2.0	1.0
Terrisporobacter glycolicus	Cellobiose	Consumption (import) (-)	567	C00185	Terrisporobacter glycolicus	100	v12	36841	342.2970000000001	-5.397199999999993	8.0	11.0
Terrisporobacter glycolicus	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	567	C00216	Terrisporobacter glycolicus	100	v12	36841	150.13	-2.5823	4.0	5.0
Terrisporobacter glycolicus	D-Galactose	Consumption (import) (-)	567	C00124	Terrisporobacter glycolicus	100	v12	36841	180.156	-3.2214	5.0	6.0
Terrisporobacter glycolicus	D-Mannitol (Mannitol)	Consumption (import) (-)	567	C00392	Terrisporobacter glycolicus	100	v12	36841	182.17200000000005	-3.5853999999999986	6.0	6.0
Terrisporobacter glycolicus	D-Mannose (Mannose)	Consumption (import) (-)	567	C00159	Terrisporobacter glycolicus	100	v12	36841	180.156	-3.2214	5.0	6.0
Terrisporobacter glycolicus	D-Ribose (Ribose)	Consumption (import) (-)	567	C00121	Terrisporobacter glycolicus	100	v12	36841	150.13	-2.5823	4.0	5.0
Terrisporobacter glycolicus	Fumarate	Consumption (import) (-)	567	C00122	Terrisporobacter glycolicus	100	v12	36841	116.07199999999996	-0.2881999999999998	2.0	2.0
Terrisporobacter glycolicus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import) (-)	567	C00186	Terrisporobacter glycolicus	100	v12	36841	90.078	-0.5482	2.0	2.0
Terrisporobacter glycolicus	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	567	C00507	Terrisporobacter glycolicus	100	v12	36841	164.15699999999998	-2.1938	4.0	5.0
Terrisporobacter glycolicus	Lactose	Consumption (import) (-)	567	C00243	Terrisporobacter glycolicus	100	v12	36841	342.2970000000001	-5.397199999999993	8.0	11.0
Terrisporobacter glycolicus	Melibiose	Consumption (import) (-)	567	C05402	Terrisporobacter glycolicus	100	v12	36841	342.297	-5.397199999999993	8.0	11.0
Terrisporobacter glycolicus	Raffinose	Consumption (import) (-)	567	C00492	Terrisporobacter glycolicus	100	v12	36841	504.43800000000016	-7.571399999999989	11.0	16.0
Terrisporobacter glycolicus	Sucrose	Consumption (import) (-)	567	C00089	Terrisporobacter glycolicus	100	v12	36841	342.297	-5.395599999999992	8.0	11.0
Terrisporobacter glycolicus	Sulfate (Sulfuric acid, Sulfite)	Consumption (import) (-)	567	C00059	Terrisporobacter glycolicus	100	v12	36841	98.07899999999998	-0.6527999999999998	2.0	2.0
Terrisporobacter glycolicus	Thiosulfate	Consumption (import) (-)	567	C00320	Terrisporobacter glycolicus	100	v12	36841	113.139	-0.6638999999999999	1.0	3.0
Terrisporobacter glycolicus	Trehalose	Consumption (import) (-)	567	C01083	Terrisporobacter glycolicus	100	v12	36841	342.2970000000001	-5.397199999999993	8.0	11.0
Thermoanaerobacterium saccharolyticum	D-Ribose (Ribose)	Consumption (import) (-)	571	C00121	Thermoanaerobacterium saccharolyticum	100	v12	1094508	150.13	-2.5823	4.0	5.0
Thermoanaerobacterium saccharolyticum	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	571	C00794	Thermoanaerobacterium saccharolyticum	100	v12	1094508	182.17200000000005	-3.5853999999999986	6.0	6.0
Thermoanaerobacterium saccharolyticum	Melibiose	Consumption (import) (-)	571	C05402	Thermoanaerobacterium saccharolyticum	100	v12	1094508	342.297	-5.397199999999993	8.0	11.0
Thermoanaerobacterium saccharolyticum	Xylitol	Consumption (import) (-)	571	C00379	Thermoanaerobacterium saccharolyticum	100	v12	1094508	152.14600000000002	-2.9462999999999995	5.0	5.0
Thermoanaerobacterium xylanolyticum	D-Ribose (Ribose)	Consumption (import) (-)	571	C00121	Thermoanaerobacterium xylanolyticum	100	v12	858215	150.13	-2.5823	4.0	5.0
Thermoanaerobacterium xylanolyticum	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import) (-)	571	C00186	Thermoanaerobacterium xylanolyticum	100	v12	858215	90.078	-0.5482	2.0	2.0
Thermoanaerobacterium xylanolyticum	Melibiose	Consumption (import) (-)	571	C05402	Thermoanaerobacterium xylanolyticum	100	v12	858215	342.297	-5.397199999999993	8.0	11.0
Thermoanaerobacterium xylanolyticum	Raffinose	Consumption (import) (-)	571	C00492	Thermoanaerobacterium xylanolyticum	100	v12	858215	504.43800000000016	-7.571399999999989	11.0	16.0
Thermoanaerobacterium xylanolyticum	Xylitol	Consumption (import) (-)	571	C00379	Thermoanaerobacterium xylanolyticum	100	v12	858215	152.14600000000002	-2.9462999999999995	5.0	5.0
Thermoclostridium stercorarium	D-Fructose (Fructose)	Consumption (import) (-)	467	C00095	Thermoclostridium stercorarium	100	v12	1121335	180.156	-3.2198	5.0	6.0
Thermoclostridium stercorarium	D-Mannitol (Mannitol)	Consumption (import) (-)	467, 468	C00392	Thermoclostridium stercorarium	100	v12	1121335	182.17200000000005	-3.5853999999999986	6.0	6.0
Thermoclostridium stercorarium	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	467, 468	C00794	Thermoclostridium stercorarium	100	v12	1121335	182.17200000000005	-3.5853999999999986	6.0	6.0
Thermoclostridium stercorarium	Erythritol	Consumption (import) (-)	467	C00503	Thermoclostridium stercorarium	100	v12	1121335	122.12	-2.3071999999999995	4.0	4.0
Thermoclostridium stercorarium	Glycerol	Consumption (import) (-)	467	C00116	Thermoclostridium stercorarium	100	v12	1121335	92.094	-1.6681	3.0	3.0
Thermoclostridium stercorarium	Inositol (myo-Inositol, Inositol 1-phosphate, Myo-inositol phosphate)	Consumption (import) (-)	467	C00137	Thermoclostridium stercorarium	100	v12	1121335	180.156	-3.834600000000001	6.0	6.0
Thermoclostridium stercorarium	L-Sorbose (Sorbose)	Consumption (import) (-)	467	C00247	Thermoclostridium stercorarium	100	v12	1121335	180.156	-3.2198	5.0	6.0
Thermoclostridium stercorarium	Raffinose	Consumption (import) (-)	467	C00492	Thermoclostridium stercorarium	100	v12	1121335	504.43800000000016	-7.571399999999989	11.0	16.0
Thermoclostridium stercorarium	Sucrose	Consumption (import) (-)	467	C00089	Thermoclostridium stercorarium	100	v12	1121335	342.297	-5.395599999999992	8.0	11.0
Thermoclostridium stercorarium	Sulfate (Sulfuric acid, Sulfite)	Consumption (import) (-)	467	C00059	Thermoclostridium stercorarium	100	v12	1121335	98.07899999999998	-0.6527999999999998	2.0	2.0
Thermoclostridium stercorarium	Trehalose	Consumption (import) (-)	467	C01083	Thermoclostridium stercorarium	100	v12	1121335	342.2970000000001	-5.397199999999993	8.0	11.0
Thermodesulfatator atlanticus	Acetate	Consumption (import) (-)	684	C00033	Thermodesulfatator atlanticus	100	v12	1123371	60.05200000000001	0.0908999999999999	1.0	1.0
Thermodesulfatator atlanticus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import) (-)	684	C00186	Thermodesulfatator atlanticus	100	v12	1123371	90.078	-0.5482	2.0	2.0
Thermodesulfatator atlanticus	Pyruvate	Consumption (import) (-)	684	C00022	Thermodesulfatator atlanticus	100	v12	1123371	88.062	-0.3400000000000001	1.0	2.0
Thermodesulfatator atlanticus	Thiosulfate	Consumption (import) (-)	684	C00320	Thermodesulfatator atlanticus	100	v12	1123371	113.139	-0.6638999999999999	1.0	3.0
Thermodesulfatator indicus	Pyruvate	Consumption (import) (-)	572	C00022	Thermodesulfatator indicus	100	v12	667014	88.062	-0.3400000000000001	1.0	2.0
Thermodesulfobacterium geofontis	Acetate	Consumption (import) (-)	573	C00033	Thermodesulfobacterium geofontis	100	v12	795359	60.05200000000001	0.0908999999999999	1.0	1.0
Thermodesulfobacterium geofontis	Benzoate	Consumption (import) (-)	573	C00180	Thermodesulfobacterium geofontis	100	v12	795359	122.12299999999998	1.3848	1.0	1.0
Thermodesulfobacterium geofontis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import) (-)	573	C00186	Thermodesulfobacterium geofontis	100	v12	795359	90.078	-0.5482	2.0	2.0
Thermodesulfobacterium geofontis	Pyruvate	Consumption (import) (-)	573	C00022	Thermodesulfobacterium geofontis	100	v12	795359	88.062	-0.3400000000000001	1.0	2.0
Thermodesulfobacterium thermophilum	Butyrate	Consumption (import) (-)	674	C00246	Thermodesulfobacterium thermophilum	100	v12	1123373	88.106	0.8711	1.0	1.0
Thermodesulfobacterium thermophilum	Choline	Consumption (import) (-)	674	C00114	Thermodesulfobacterium thermophilum	100	v12	1123373	104.173	-0.3151000000000001	1.0	1.0
Thermodesulfobium narugense	Fumarate	Consumption (import) (-)	574	C00122	Thermodesulfobium narugense	100	v12	747365	116.07199999999996	-0.2881999999999998	2.0	2.0
Thermus igniterrae	Citrate	Consumption (import) (-)	575	C00158	Thermus igniterrae	100	v12	1123388	192.123	-1.2485	4.0	4.0
Thermus igniterrae	Erythritol	Consumption (import) (-)	575	C00503	Thermus igniterrae	100	v12	1123388	122.12	-2.3071999999999995	4.0	4.0
Thermus igniterrae	Glycerol	Consumption (import) (-)	575	C00116	Thermus igniterrae	100	v12	1123388	92.094	-1.6681	3.0	3.0
Thermus igniterrae	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	Consumption (import) (-)	575	C00149	Thermus igniterrae	100	v12	1123388	134.087	-1.0934	3.0	3.0
Thermus igniterrae	Lactose	Consumption (import) (-)	575	C00243	Thermus igniterrae	100	v12	1123388	342.2970000000001	-5.397199999999993	8.0	11.0
Thermus igniterrae	Xylitol	Consumption (import) (-)	575	C00379	Thermus igniterrae	100	v12	1123388	152.14600000000002	-2.9462999999999995	5.0	5.0
Thermus islandicus	Citrate	Consumption (import) (-)	576	C00158	Thermus islandicus	100	v12	1123389	192.123	-1.2485	4.0	4.0
Thermus islandicus	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	576	C00216	Thermus islandicus	100	v12	1123389	150.13	-2.5823	4.0	5.0
Thermus islandicus	D-Fructose (Fructose)	Consumption (import) (-)	576	C00095	Thermus islandicus	100	v12	1123389	180.156	-3.2198	5.0	6.0
Thermus islandicus	D-Galactose	Consumption (import) (-)	576	C00124	Thermus islandicus	100	v12	1123389	180.156	-3.2214	5.0	6.0
Thermus islandicus	D-Glucose (Glucose)	Consumption (import) (-)	576	C00031	Thermus islandicus	100	v12	1123389	180.156	-3.2214	5.0	6.0
Thermus islandicus	D-Mannitol (Mannitol)	Consumption (import) (-)	576	C00392	Thermus islandicus	100	v12	1123389	182.17200000000005	-3.5853999999999986	6.0	6.0
Thermus islandicus	D-Mannose (Mannose)	Consumption (import) (-)	576	C00159	Thermus islandicus	100	v12	1123389	180.156	-3.2214	5.0	6.0
Thermus islandicus	D-Ribose (Ribose)	Consumption (import) (-)	576	C00121	Thermus islandicus	100	v12	1123389	150.13	-2.5823	4.0	5.0
Thermus islandicus	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	576	C00794	Thermus islandicus	100	v12	1123389	182.17200000000005	-3.5853999999999986	6.0	6.0
Thermus islandicus	D-Xylose (Xylose)	Consumption (import) (-)	576	C00181	Thermus islandicus	100	v12	1123389	150.13	-2.5823	4.0	5.0
Thermus islandicus	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	Consumption (import) (-)	576	C00149	Thermus islandicus	100	v12	1123389	134.087	-1.0934	3.0	3.0
Thermus islandicus	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	576	C00507	Thermus islandicus	100	v12	1123389	164.15699999999998	-2.1938	4.0	5.0
Thermus islandicus	Melibiose	Consumption (import) (-)	576	C05402	Thermus islandicus	100	v12	1123389	342.297	-5.397199999999993	8.0	11.0
Thermus islandicus	Raffinose	Consumption (import) (-)	576	C00492	Thermus islandicus	100	v12	1123389	504.43800000000016	-7.571399999999989	11.0	16.0
Thermus islandicus	Ribitol (Adonitol)	Consumption (import) (-)	576	C00474	Thermus islandicus	100	v12	1123389	152.14600000000002	-2.9462999999999995	5.0	5.0
Thermus islandicus	Sucrose	Consumption (import) (-)	576	C00089	Thermus islandicus	100	v12	1123389	342.297	-5.395599999999992	8.0	11.0
Thermus islandicus	Trehalose	Consumption (import) (-)	576	C01083	Thermus islandicus	100	v12	1123389	342.2970000000001	-5.397199999999993	8.0	11.0
Treponema bryantii	Acetate	Consumption (import) (-)	578	C00033	Treponema bryantii	100	v12	163	60.05200000000001	0.0908999999999999	1.0	1.0
Treponema bryantii	D-Gluconate (D-Gluconic acid, Gluconate)	Consumption (import) (-)	578	C00257	Treponema bryantii	100	v12	163	196.155	-3.493099999999999	6.0	6.0
Treponema bryantii	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	578	C00794	Treponema bryantii	100	v12	163	182.17200000000005	-3.5853999999999986	6.0	6.0
Treponema bryantii	Fumarate	Consumption (import) (-)	578	C00122	Treponema bryantii	100	v12	163	116.07199999999996	-0.2881999999999998	2.0	2.0
Treponema bryantii	Glycerol	Consumption (import) (-)	578	C00116	Treponema bryantii	100	v12	163	92.094	-1.6681	3.0	3.0
Treponema bryantii	Maltose	Consumption (import) (-)	578	C00208	Treponema bryantii	100	v12	163	342.2970000000001	-5.397199999999993	8.0	11.0
Treponema bryantii	Raffinose	Consumption (import) (-)	578	C00492	Treponema bryantii	100	v12	163	504.43800000000016	-7.571399999999989	11.0	16.0
Treponema bryantii	Ribitol (Adonitol)	Consumption (import) (-)	578	C00474	Treponema bryantii	100	v12	163	152.14600000000002	-2.9462999999999995	5.0	5.0
Treponema bryantii	Succinate	Consumption (import) (-)	578	C00042	Treponema bryantii	100	v12	163	118.08799999999998	-0.0642	2.0	2.0
Treponema bryantii	Xylitol	Consumption (import) (-)	578	C00379	Treponema bryantii	100	v12	163	152.14600000000002	-2.9462999999999995	5.0	5.0
Treponema primitia	Betaine (Glycine betaine)	Consumption (import) (-)	579	C00719	Treponema primitia ZAS2	95	v12	545694	117.14799999999998	-1.5574999999999992	0.0	2.0
Treponema primitia	Choline	Consumption (import) (-)	579	C00114	Treponema primitia ZAS2	95	v12	545694	104.173	-0.3151000000000001	1.0	1.0
Treponema primitia	D-Ribose (Ribose)	Consumption (import) (-)	579	C00121	Treponema primitia ZAS2	95	v12	545694	150.13	-2.5823	4.0	5.0
Treponema primitia	L-Glycine (Glycine)	Consumption (import) (-)	579	C00037	Treponema primitia ZAS2	95	v12	545694	75.06700000000001	-0.9703	2.0	2.0
Treponema primitia	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import) (-)	579	C00186	Treponema primitia ZAS2	95	v12	545694	90.078	-0.5482	2.0	2.0
Treponema primitia	Pyruvate	Consumption (import) (-)	579	C00022	Treponema primitia ZAS2	95	v12	545694	88.062	-0.3400000000000001	1.0	2.0
Treponema succinifaciens	Acetate	Consumption (import) (-)	580	C00033	Treponema succinifaciens	100	v12	869209	60.05200000000001	0.0908999999999999	1.0	1.0
Treponema succinifaciens	D-Gluconate (D-Gluconic acid, Gluconate)	Consumption (import) (-)	580	C00257	Treponema succinifaciens	100	v12	869209	196.155	-3.493099999999999	6.0	6.0
Treponema succinifaciens	Glycerol	Consumption (import) (-)	580	C00116	Treponema succinifaciens	100	v12	869209	92.094	-1.6681	3.0	3.0
Treponema succinifaciens	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import) (-)	580	C00186	Treponema succinifaciens	100	v12	869209	90.078	-0.5482	2.0	2.0
Treponema succinifaciens	Pyruvate	Consumption (import) (-)	580	C00022	Treponema succinifaciens	100	v12	869209	88.062	-0.3400000000000001	1.0	2.0
Treponema succinifaciens	Raffinose	Consumption (import) (-)	580	C00492	Treponema succinifaciens	100	v12	869209	504.43800000000016	-7.571399999999989	11.0	16.0
Treponema succinifaciens	Succinate	Consumption (import) (-)	580	C00042	Treponema succinifaciens	100	v12	869209	118.08799999999998	-0.0642	2.0	2.0
Treponema succinifaciens	Sucrose	Consumption (import) (-)	580	C00089	Treponema succinifaciens	100	v12	869209	342.297	-5.395599999999992	8.0	11.0
Treponema succinifaciens	Trehalose	Consumption (import) (-)	580	C01083	Treponema succinifaciens	100	v12	869209	342.2970000000001	-5.397199999999993	8.0	11.0
Treponema succinifaciens	Xylitol	Consumption (import) (-)	580	C00379	Treponema succinifaciens	100	v12	869209	152.14600000000002	-2.9462999999999995	5.0	5.0
Virgibacillus halodenitrificans	L-Tyrosine (Tyrosine)	Consumption (import) (-)	603	C00082	Virgibacillus halodenitrificans	100	v12	1482	181.191	0.3465999999999998	3.0	3.0
Weissella confusa	D-Mannitol (Mannitol)	Consumption (import) (-)	605	C00392	Weissella confusa	100	v12	1583	182.17200000000005	-3.5853999999999986	6.0	6.0
Weissella confusa	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	605	C00794	Weissella confusa	100	v12	1583	182.17200000000005	-3.5853999999999986	6.0	6.0
Weissella confusa	Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)	Consumption (import) (-)	605	C00721	Weissella confusa	100	v12	1583	324.28200000000004	-3.9316999999999984	6.0	10.0
Weissella confusa	Glycerol	Consumption (import) (-)	605	C00116	Weissella confusa	100	v12	1583	92.094	-1.6681	3.0	3.0
Weissella confusa	Inositol (myo-Inositol, Inositol 1-phosphate, Myo-inositol phosphate)	Consumption (import) (-)	605	C00137	Weissella confusa	100	v12	1583	180.156	-3.834600000000001	6.0	6.0
Weissella confusa	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	605	C00507	Weissella confusa	100	v12	1583	164.15699999999998	-2.1938	4.0	5.0
Weissella confusa	Melibiose	Consumption (import) (-)	606	C05402	Weissella confusa	100	v12	1583	342.297	-5.397199999999993	8.0	11.0
Weissella confusa	Raffinose	Consumption (import) (-)	606	C00492	Weissella confusa	100	v12	1583	504.43800000000016	-7.571399999999989	11.0	16.0
Weissella confusa	Trehalose	Consumption (import) (-)	606	C01083	Weissella confusa	100	v12	1583	342.2970000000001	-5.397199999999993	8.0	11.0
Zymomonas mobilis	Cellobiose	Consumption (import) (-)	191	C00185	Zymomonas mobilis ZM4	95	v12	264203	342.2970000000001	-5.397199999999993	8.0	11.0
Zymomonas mobilis	Citrate	Consumption (import) (-)	191	C00158	Zymomonas mobilis ZM4	95	v12	264203	192.123	-1.2485	4.0	4.0
Zymomonas mobilis	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	191	C00216	Zymomonas mobilis ZM4	95	v12	264203	150.13	-2.5823	4.0	5.0
Zymomonas mobilis	D-Mannitol (Mannitol)	Consumption (import) (-)	191	C00392	Zymomonas mobilis ZM4	95	v12	264203	182.17200000000005	-3.5853999999999986	6.0	6.0
Zymomonas mobilis	D-Mannose (Mannose)	Consumption (import) (-)	191	C00159	Zymomonas mobilis ZM4	95	v12	264203	180.156	-3.2214	5.0	6.0
Zymomonas mobilis	D-Ribose (Ribose)	Consumption (import) (-)	191	C00121	Zymomonas mobilis ZM4	95	v12	264203	150.13	-2.5823	4.0	5.0
Zymomonas mobilis	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	191	C00794	Zymomonas mobilis ZM4	95	v12	264203	182.17200000000005	-3.5853999999999986	6.0	6.0
Zymomonas mobilis	D-Xylose (Xylose)	Consumption (import) (-)	191	C00181	Zymomonas mobilis ZM4	95	v12	264203	150.13	-2.5823	4.0	5.0
Zymomonas mobilis	Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)	Consumption (import) (-)	191	C00721	Zymomonas mobilis ZM4	95	v12	264203	324.28200000000004	-3.9316999999999984	6.0	10.0
Zymomonas mobilis	Erythritol	Consumption (import) (-)	191	C00503	Zymomonas mobilis ZM4	95	v12	264203	122.12	-2.3071999999999995	4.0	4.0
Zymomonas mobilis	Galactitol (Dulcitol)	Consumption (import) (-)	191	C01697	Zymomonas mobilis ZM4	95	v12	264203	182.17200000000005	-3.5853999999999986	6.0	6.0
Zymomonas mobilis	Glycerol	Consumption (import) (-)	191	C00116	Zymomonas mobilis ZM4	95	v12	264203	92.094	-1.6681	3.0	3.0
Zymomonas mobilis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import) (-)	191	C00186	Zymomonas mobilis ZM4	95	v12	264203	90.078	-0.5482	2.0	2.0
Zymomonas mobilis	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	Consumption (import) (-)	191	C00149	Zymomonas mobilis ZM4	95	v12	264203	134.087	-1.0934	3.0	3.0
Zymomonas mobilis	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	191	C00507	Zymomonas mobilis ZM4	95	v12	264203	164.15699999999998	-2.1938	4.0	5.0
Zymomonas mobilis	L-Sorbose (Sorbose)	Consumption (import) (-)	191	C00247	Zymomonas mobilis ZM4	95	v12	264203	180.156	-3.2198	5.0	6.0
Zymomonas mobilis	Lactose	Consumption (import) (-)	191	C00243	Zymomonas mobilis ZM4	95	v12	264203	342.2970000000001	-5.397199999999993	8.0	11.0
Zymomonas mobilis	Maltose	Consumption (import) (-)	191	C00208	Zymomonas mobilis ZM4	95	v12	264203	342.2970000000001	-5.397199999999993	8.0	11.0
Zymomonas mobilis	Pyruvate	Consumption (import) (-)	191	C00022	Zymomonas mobilis ZM4	95	v12	264203	88.062	-0.3400000000000001	1.0	2.0
Zymomonas mobilis	Raffinose	Consumption (import) (-)	191	C00492	Zymomonas mobilis ZM4	95	v12	264203	504.43800000000016	-7.571399999999989	11.0	16.0
Zymomonas mobilis	Ribitol (Adonitol)	Consumption (import) (-)	191	C00474	Zymomonas mobilis ZM4	95	v12	264203	152.14600000000002	-2.9462999999999995	5.0	5.0
Zymomonas mobilis	Succinate	Consumption (import) (-)	191	C00042	Zymomonas mobilis ZM4	95	v12	264203	118.08799999999998	-0.0642	2.0	2.0
Zymomonas mobilis	Trehalose	Consumption (import) (-)	191	C01083	Zymomonas mobilis ZM4	95	v12	264203	342.2970000000001	-5.397199999999993	8.0	11.0
Zymomonas mobilis	meso-Tartrate (meso-Tartaric acid, Tartrate, L-tartrate, L-Tartaric acid)	Consumption (import) (-)	191	C00552	Zymomonas mobilis ZM4	95	v12	264203	150.08599999999998	-2.1226	4.0	4.0
Thermus islandicus	Nitrate (NO3-)	Consumption (import) (-)	576	C00244	Thermus islandicus	100	v12	1123389	63.012	-0.3477	1.0	2.0
Turicibacter sanguinis	Nitrate (NO3-)	Consumption (import) (-)	601	C00244	Turicibacter sanguinis	100	v12	702450	63.012	-0.3477	1.0	2.0
Aerococcus viridans	Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)	Production (export) (-)	607	C00466	Aerococcus viridans	100	v12	1377	88.106	-0.0438	1.0	2.0
Alloprevotella rava	Indole	Production (export) (-)	473	C00463	Alloprevotella rava	100	v12	679199	117.15099999999995	2.1678999999999995	1.0	0.0
Anaerostipes caccae	Indole	Production (export) (-)	621	C00463	Anaerostipes caccae	100	v12	411490	117.15099999999995	2.1678999999999995	1.0	0.0
Bacteroides coprosuis	Indole	Production (export) (-)	425	C00463	Bacteroides coprosuis	100	v12	679937	117.15099999999995	2.1678999999999995	1.0	0.0
Bacteroides massiliensis	Indole	Production (export) (-)	426	C00463	Bacteroides massiliensis	100	v12	1121098	117.15099999999995	2.1678999999999995	1.0	0.0
Bacteroides pyogenes	Indole	Production (export) (-)	429	C00463	Bacteroides pyogenes JCM10003	95	v12	1235813	117.15099999999995	2.1678999999999995	1.0	0.0
Blautia producta	Butyrate	Production (export) (-)	430	C00246	Blautia producta	100	v12	1121114	88.106	0.8711	1.0	1.0
Blautia producta	Indole	Production (export) (-)	430	C00463	Blautia producta	100	v12	1121114	117.15099999999995	2.1678999999999995	1.0	0.0
Brachyspira hampsonii	Hippurate	Production (export) (-)	731	C01586	Brachyspira hampsonii	100	v12	1289135	179.17499999999998	0.5009999999999999	2.0	2.0
Brachyspira hampsonii	Indole	Production (export) (-)	731	C00463	Brachyspira hampsonii	100	v12	1289135	117.15099999999995	2.1678999999999995	1.0	0.0
Capnocytophaga canimorsus	Indole	Production (export) (-)	452	C00463	Capnocytophaga canimorsus	100	v12	860228	117.15099999999995	2.1678999999999995	1.0	0.0
Capnocytophaga cynodegmi	Indole	Production (export) (-)	452	C00463	Capnocytophaga cynodegmi	100	v12	28189	117.15099999999995	2.1678999999999995	1.0	0.0
Clostridium clostridioforme	Butyrate	Production (export) (-)	461	C00246	Clostridium clostridioforme	100	v12	1280695	88.106	0.8711	1.0	1.0
Clostridium clostridioforme	Propanoate (Propionate)	Production (export) (-)	461	C00163	Clostridium clostridioforme	100	v12	1280695	74.07900000000001	0.4809999999999999	1.0	1.0
Clostridium colicanis	Indole	Production (export) (-)	462	C00463	Clostridium colicanis 209318	95	v12	999411	117.15099999999995	2.1678999999999995	1.0	0.0
Clostridium saccharobutylicum	Indole	Production (export) (-)	465	C00463	Clostridium saccharobutylicum	100	v12	169679	117.15099999999995	2.1678999999999995	1.0	0.0
Clostridium saccharobutylicum	Riboflavin (Vitamin B2)	Production (export) (-)	465	C00255	Clostridium saccharobutylicum	100	v12	169679	376.36900000000014	-1.7235599999999998	5.0	9.0
